"Plot Title: 20827226"
"#","Date Time, GMT+00:00","DO conc, mg/L (LGR S/N: 20827226, SEN S/N: 20827226)","Temp, °C (LGR S/N: 20827226, SEN S/N: 20827226)","Coupler Detached (LGR S/N: 20827226)","Coupler Attached (LGR S/N: 20827226)","Host Connected (LGR S/N: 20827226)","Stopped (LGR S/N: 20827226)","End Of File (LGR S/N: 20827226)"
454,21/11/26 07:22:44  AM,8.73,22.52,,,,,
455,21/11/26 07:37:44  AM,8.73,22.52,,,,,
456,21/11/26 07:52:44  AM,8.73,22.54,,,,,
457,21/11/26 08:07:44  AM,8.74,22.54,,,,,
458,21/11/26 08:22:44  AM,8.73,22.54,,,,,
459,21/11/26 08:37:44  AM,8.73,22.54,,,,,
460,21/11/26 08:52:44  AM,8.73,22.54,,,,,
461,21/11/26 09:07:44  AM,8.73,22.54,,,,,
462,21/11/26 09:22:44  AM,8.74,22.54,,,,,
463,21/11/26 09:37:44  AM,8.74,22.54,,,,,
464,21/11/26 09:52:44  AM,8.73,22.54,,,,,
465,21/11/26 10:07:44  AM,8.74,22.54,,,,,
466,21/11/26 10:22:44  AM,8.73,22.54,,,,,
467,21/11/26 10:37:44  AM,8.74,22.54,,,,,
468,21/11/26 10:52:44  AM,8.74,22.52,,,,,
469,21/11/26 11:07:44  AM,8.89,21.12,,,,,
470,21/11/26 11:22:44  AM,9.08,19.52,,,,,
471,21/11/26 11:37:44  AM,9.23,18.36,,,,,
472,21/11/26 11:52:44  AM,9.38,17.44,,,,,
473,21/11/26 12:07:44  PM,9.55,16.76,,,,,
474,21/11/26 12:22:44  PM,9.72,16.22,,,,,
475,21/11/26 12:37:44  PM,10.00,14.90,,,,,
476,21/11/26 12:52:44  PM,10.53,11.90,,,,,
477,21/11/26 01:07:44  PM,10.92,10.90,,,,,
478,21/11/26 01:22:44  PM,11.03,9.44,,,,,
479,21/11/26 01:37:44  PM,11.14,9.14,,,,,
480,21/11/26 01:52:44  PM,11.17,9.12,,,,,
481,21/11/26 02:07:44  PM,11.17,9.12,,,,,
482,21/11/26 02:22:44  PM,11.17,9.14,,,,,
483,21/11/26 02:37:44  PM,11.13,9.14,,,,,
484,21/11/26 02:52:44  PM,10.91,9.18,,,,,
485,21/11/26 03:07:44  PM,11.03,9.18,,,,,
486,21/11/26 03:22:44  PM,10.86,9.24,,,,,
487,21/11/26 03:37:44  PM,10.80,9.28,,,,,
488,21/11/26 03:52:44  PM,10.71,9.32,,,,,
489,21/11/26 04:07:44  PM,10.85,9.36,,,,,
490,21/11/26 04:22:44  PM,10.67,9.36,,,,,
491,21/11/26 04:37:44  PM,10.49,9.52,,,,,
492,21/11/26 04:52:44  PM,10.49,9.50,,,,,
493,21/11/26 05:07:44  PM,10.50,9.50,,,,,
494,21/11/26 05:22:44  PM,10.52,9.48,,,,,
495,21/11/26 05:37:44  PM,10.62,9.44,,,,,
496,21/11/26 05:52:44  PM,10.60,9.44,,,,,
497,21/11/26 06:07:44  PM,10.75,9.34,,,,,
498,21/11/26 06:22:44  PM,10.82,9.30,,,,,
499,21/11/26 06:37:44  PM,10.77,9.32,,,,,
500,21/11/26 06:52:44  PM,10.74,9.36,,,,,
501,21/11/26 07:07:44  PM,10.74,9.36,,,,,
502,21/11/26 07:22:44  PM,10.83,9.34,,,,,
503,21/11/26 07:37:44  PM,10.81,9.32,,,,,
504,21/11/26 07:52:44  PM,10.84,9.32,,,,,
505,21/11/26 08:07:44  PM,10.82,9.34,,,,,
506,21/11/26 08:22:44  PM,10.85,9.32,,,,,
507,21/11/26 08:37:44  PM,10.81,9.36,,,,,
508,21/11/26 08:52:44  PM,10.64,9.44,,,,,
509,21/11/26 09:07:44  PM,10.57,9.56,,,,,
510,21/11/26 09:22:44  PM,10.63,9.50,,,,,
511,21/11/26 09:37:44  PM,10.70,9.40,,,,,
512,21/11/26 09:52:44  PM,10.84,9.34,,,,,
513,21/11/26 10:07:44  PM,10.68,9.42,,,,,
514,21/11/26 10:22:44  PM,10.59,9.56,,,,,
515,21/11/26 10:37:44  PM,10.55,9.62,,,,,
516,21/11/26 10:52:44  PM,10.52,9.64,,,,,
517,21/11/26 11:07:44  PM,10.51,9.64,,,,,
518,21/11/26 11:22:44  PM,10.55,9.64,,,,,
519,21/11/26 11:37:44  PM,10.54,9.64,,,,,
520,21/11/26 11:52:44  PM,10.57,9.64,,,,,
521,21/11/27 12:07:44  AM,10.53,9.62,,,,,
522,21/11/27 12:22:44  AM,10.55,9.62,,,,,
523,21/11/27 12:37:44  AM,10.56,9.62,,,,,
524,21/11/27 12:52:44  AM,10.57,9.60,,,,,
525,21/11/27 01:07:44  AM,10.58,9.60,,,,,
526,21/11/27 01:22:44  AM,10.56,9.60,,,,,
527,21/11/27 01:37:44  AM,10.54,9.62,,,,,
528,21/11/27 01:52:44  AM,10.55,9.62,,,,,
529,21/11/27 02:07:44  AM,10.55,9.62,,,,,
530,21/11/27 02:22:44  AM,10.54,9.62,,,,,
531,21/11/27 02:37:44  AM,10.55,9.62,,,,,
532,21/11/27 02:52:44  AM,10.53,9.64,,,,,
533,21/11/27 03:07:44  AM,10.53,9.64,,,,,
534,21/11/27 03:22:44  AM,10.57,9.60,,,,,
535,21/11/27 03:37:44  AM,10.49,9.64,,,,,
536,21/11/27 03:52:44  AM,10.47,9.66,,,,,
537,21/11/27 04:07:44  AM,10.45,9.64,,,,,
538,21/11/27 04:22:44  AM,10.47,9.64,,,,,
539,21/11/27 04:37:44  AM,10.46,9.64,,,,,
540,21/11/27 04:52:44  AM,10.46,9.62,,,,,
541,21/11/27 05:07:44  AM,10.45,9.60,,,,,
542,21/11/27 05:22:44  AM,10.40,9.60,,,,,
543,21/11/27 05:37:44  AM,10.41,9.60,,,,,
544,21/11/27 05:52:44  AM,10.36,9.58,,,,,
545,21/11/27 06:07:44  AM,10.43,9.56,,,,,
546,21/11/27 06:22:44  AM,10.45,9.56,,,,,
547,21/11/27 06:37:44  AM,10.40,9.56,,,,,
548,21/11/27 06:52:44  AM,10.40,9.54,,,,,
549,21/11/27 07:07:44  AM,10.49,9.56,,,,,
550,21/11/27 07:22:44  AM,10.51,9.56,,,,,
551,21/11/27 07:37:44  AM,10.39,9.56,,,,,
552,21/11/27 07:52:44  AM,10.39,9.56,,,,,
553,21/11/27 08:07:44  AM,10.40,9.56,,,,,
554,21/11/27 08:22:44  AM,10.43,9.56,,,,,
555,21/11/27 08:37:44  AM,10.45,9.56,,,,,
556,21/11/27 08:52:44  AM,10.45,9.56,,,,,
557,21/11/27 09:07:44  AM,10.46,9.56,,,,,
558,21/11/27 09:22:44  AM,10.47,9.56,,,,,
559,21/11/27 09:37:44  AM,10.50,9.54,,,,,
560,21/11/27 09:52:44  AM,10.50,9.52,,,,,
561,21/11/27 10:07:44  AM,10.50,9.50,,,,,
562,21/11/27 10:22:44  AM,10.44,9.54,,,,,
563,21/11/27 10:37:44  AM,10.47,9.52,,,,,
564,21/11/27 10:52:44  AM,10.46,9.50,,,,,
565,21/11/27 11:07:44  AM,10.44,9.48,,,,,
566,21/11/27 11:22:44  AM,10.40,9.48,,,,,
567,21/11/27 11:37:44  AM,10.41,9.48,,,,,
568,21/11/27 11:52:44  AM,10.34,9.54,,,,,
569,21/11/27 12:07:44  PM,10.37,9.52,,,,,
570,21/11/27 12:22:44  PM,10.43,9.50,,,,,
571,21/11/27 12:37:44  PM,10.45,9.50,,,,,
572,21/11/27 12:52:44  PM,10.43,9.48,,,,,
573,21/11/27 01:07:44  PM,10.43,9.46,,,,,
574,21/11/27 01:22:44  PM,10.42,9.48,,,,,
575,21/11/27 01:37:44  PM,10.34,9.54,,,,,
576,21/11/27 01:52:44  PM,10.31,9.54,,,,,
577,21/11/27 02:07:44  PM,10.34,9.48,,,,,
578,21/11/27 02:22:44  PM,10.27,9.52,,,,,
579,21/11/27 02:37:44  PM,10.27,9.56,,,,,
580,21/11/27 02:52:44  PM,10.19,9.54,,,,,
581,21/11/27 03:07:44  PM,10.16,9.50,,,,,
582,21/11/27 03:22:44  PM,10.24,9.50,,,,,
583,21/11/27 03:37:44  PM,10.23,9.48,,,,,
584,21/11/27 03:52:44  PM,10.08,9.48,,,,,
585,21/11/27 04:07:44  PM,9.99,9.50,,,,,
586,21/11/27 04:22:44  PM,9.97,9.46,,,,,
587,21/11/27 04:37:44  PM,9.97,9.36,,,,,
588,21/11/27 04:52:44  PM,10.00,9.32,,,,,
589,21/11/27 05:07:44  PM,10.00,9.34,,,,,
590,21/11/27 05:22:44  PM,9.99,9.34,,,,,
591,21/11/27 05:37:44  PM,10.02,9.34,,,,,
592,21/11/27 05:52:44  PM,10.08,9.34,,,,,
593,21/11/27 06:07:44  PM,10.05,9.34,,,,,
594,21/11/27 06:22:44  PM,10.04,9.34,,,,,
595,21/11/27 06:37:44  PM,10.03,9.34,,,,,
596,21/11/27 06:52:44  PM,10.06,9.36,,,,,
597,21/11/27 07:07:44  PM,10.06,9.52,,,,,
598,21/11/27 07:22:44  PM,10.02,9.48,,,,,
599,21/11/27 07:37:44  PM,10.04,9.46,,,,,
600,21/11/27 07:52:44  PM,10.32,9.50,,,,,
601,21/11/27 08:07:44  PM,10.36,9.48,,,,,
602,21/11/27 08:22:44  PM,10.34,9.48,,,,,
603,21/11/27 08:37:44  PM,10.33,9.46,,,,,
604,21/11/27 08:52:44  PM,10.43,9.44,,,,,
605,21/11/27 09:07:44  PM,10.72,9.46,,,,,
606,21/11/27 09:22:44  PM,10.75,9.46,,,,,
607,21/11/27 09:37:44  PM,10.72,9.44,,,,,
608,21/11/27 09:52:44  PM,10.72,9.44,,,,,
609,21/11/27 10:07:44  PM,10.67,9.42,,,,,
610,21/11/27 10:22:44  PM,10.58,9.36,,,,,
611,21/11/27 10:37:44  PM,10.60,9.36,,,,,
612,21/11/27 10:52:44  PM,10.55,9.34,,,,,
613,21/11/27 11:07:44  PM,10.58,9.32,,,,,
614,21/11/27 11:22:44  PM,10.68,9.34,,,,,
615,21/11/27 11:37:44  PM,10.72,9.34,,,,,
616,21/11/27 11:52:44  PM,10.67,9.32,,,,,
617,21/11/28 12:07:44  AM,10.67,9.32,,,,,
618,21/11/28 12:22:44  AM,10.69,9.30,,,,,
619,21/11/28 12:37:44  AM,10.74,9.28,,,,,
620,21/11/28 12:52:44  AM,10.74,9.26,,,,,
621,21/11/28 01:07:44  AM,10.74,9.28,,,,,
622,21/11/28 01:22:44  AM,10.71,9.28,,,,,
623,21/11/28 01:37:44  AM,10.71,9.30,,,,,
624,21/11/28 01:52:44  AM,10.73,9.28,,,,,
625,21/11/28 02:07:44  AM,10.74,9.28,,,,,
626,21/11/28 02:22:44  AM,10.78,9.26,,,,,
627,21/11/28 02:37:44  AM,10.84,9.24,,,,,
628,21/11/28 02:52:44  AM,10.80,9.26,,,,,
629,21/11/28 03:07:44  AM,10.79,9.26,,,,,
630,21/11/28 03:22:44  AM,10.87,9.26,,,,,
631,21/11/28 03:37:44  AM,10.85,9.26,,,,,
632,21/11/28 03:52:44  AM,10.83,9.26,,,,,
633,21/11/28 04:07:44  AM,10.90,9.24,,,,,
634,21/11/28 04:22:44  AM,10.81,9.24,,,,,
635,21/11/28 04:37:44  AM,10.78,9.24,,,,,
636,21/11/28 04:52:44  AM,10.79,9.24,,,,,
637,21/11/28 05:07:44  AM,10.81,9.22,,,,,
638,21/11/28 05:22:44  AM,10.82,9.22,,,,,
639,21/11/28 05:37:44  AM,10.83,9.22,,,,,
640,21/11/28 05:52:44  AM,10.84,9.22,,,,,
641,21/11/28 06:07:44  AM,10.85,9.20,,,,,
642,21/11/28 06:22:44  AM,10.85,9.24,,,,,
643,21/11/28 06:37:44  AM,10.87,9.26,,,,,
644,21/11/28 06:52:44  AM,10.86,9.26,,,,,
645,21/11/28 07:07:44  AM,10.86,9.26,,,,,
646,21/11/28 07:22:44  AM,10.92,9.22,,,,,
647,21/11/28 07:37:44  AM,10.97,9.20,,,,,
648,21/11/28 07:52:44  AM,10.98,9.18,,,,,
649,21/11/28 08:07:44  AM,11.01,9.16,,,,,
650,21/11/28 08:22:44  AM,10.96,9.16,,,,,
651,21/11/28 08:37:44  AM,11.05,9.02,,,,,
652,21/11/28 08:52:44  AM,11.02,9.02,,,,,
653,21/11/28 09:07:44  AM,10.97,9.02,,,,,
654,21/11/28 09:22:44  AM,10.99,9.00,,,,,
655,21/11/28 09:37:44  AM,10.98,9.00,,,,,
656,21/11/28 09:52:44  AM,10.97,9.02,,,,,
657,21/11/28 10:07:44  AM,10.82,8.96,,,,,
658,21/11/28 10:22:44  AM,10.81,8.96,,,,,
659,21/11/28 10:37:44  AM,10.77,8.96,,,,,
660,21/11/28 10:52:44  AM,10.77,8.96,,,,,
661,21/11/28 11:07:44  AM,10.77,8.96,,,,,
662,21/11/28 11:22:44  AM,10.79,8.98,,,,,
663,21/11/28 11:37:44  AM,10.78,9.00,,,,,
664,21/11/28 11:52:44  AM,10.84,8.98,,,,,
665,21/11/28 12:07:44  PM,10.83,9.04,,,,,
666,21/11/28 12:22:44  PM,10.87,9.02,,,,,
667,21/11/28 12:37:44  PM,10.82,9.02,,,,,
668,21/11/28 12:52:44  PM,10.87,9.00,,,,,
669,21/11/28 01:07:44  PM,10.91,8.98,,,,,
670,21/11/28 01:22:44  PM,10.90,8.96,,,,,
671,21/11/28 01:37:44  PM,10.91,8.96,,,,,
672,21/11/28 01:52:44  PM,10.92,8.94,,,,,
673,21/11/28 02:07:44  PM,10.92,8.94,,,,,
674,21/11/28 02:22:44  PM,10.93,8.94,,,,,
675,21/11/28 02:37:44  PM,10.95,8.92,,,,,
676,21/11/28 02:52:44  PM,10.99,8.88,,,,,
677,21/11/28 03:07:44  PM,11.00,8.86,,,,,
678,21/11/28 03:22:44  PM,10.95,8.90,,,,,
679,21/11/28 03:37:44  PM,10.93,8.90,,,,,
680,21/11/28 03:52:44  PM,10.92,8.90,,,,,
681,21/11/28 04:07:44  PM,10.92,8.88,,,,,
682,21/11/28 04:22:44  PM,10.93,8.88,,,,,
683,21/11/28 04:37:44  PM,10.93,8.86,,,,,
684,21/11/28 04:52:44  PM,10.91,8.88,,,,,
685,21/11/28 05:07:44  PM,10.92,8.90,,,,,
686,21/11/28 05:22:44  PM,10.94,8.86,,,,,
687,21/11/28 05:37:44  PM,10.91,8.90,,,,,
688,21/11/28 05:52:44  PM,10.88,8.92,,,,,
689,21/11/28 06:07:44  PM,10.86,8.96,,,,,
690,21/11/28 06:22:44  PM,10.86,8.96,,,,,
691,21/11/28 06:37:44  PM,10.84,8.98,,,,,
692,21/11/28 06:52:44  PM,10.85,8.98,,,,,
693,21/11/28 07:07:44  PM,10.86,8.96,,,,,
694,21/11/28 07:22:44  PM,10.86,8.96,,,,,
695,21/11/28 07:37:44  PM,10.86,8.96,,,,,
696,21/11/28 07:52:44  PM,10.85,8.96,,,,,
697,21/11/28 08:07:44  PM,10.86,8.96,,,,,
698,21/11/28 08:22:44  PM,10.86,8.96,,,,,
699,21/11/28 08:37:44  PM,10.85,8.96,,,,,
700,21/11/28 08:52:44  PM,10.82,8.96,,,,,
701,21/11/28 09:07:44  PM,10.77,8.98,,,,,
702,21/11/28 09:22:44  PM,10.74,9.00,,,,,
703,21/11/28 09:37:44  PM,10.78,9.00,,,,,
704,21/11/28 09:52:44  PM,10.81,8.96,,,,,
705,21/11/28 10:07:44  PM,10.84,8.94,,,,,
706,21/11/28 10:22:44  PM,10.93,8.86,,,,,
707,21/11/28 10:37:44  PM,11.00,8.84,,,,,
708,21/11/28 10:52:44  PM,10.86,8.88,,,,,
709,21/11/28 11:07:44  PM,10.94,8.88,,,,,
710,21/11/28 11:22:44  PM,10.93,8.88,,,,,
711,21/11/28 11:37:44  PM,10.85,8.96,,,,,
712,21/11/28 11:52:44  PM,10.81,9.06,,,,,
713,21/11/29 12:07:44  AM,10.82,9.04,,,,,
714,21/11/29 12:22:44  AM,10.87,9.02,,,,,
715,21/11/29 12:37:44  AM,10.86,9.02,,,,,
716,21/11/29 12:52:44  AM,10.85,9.04,,,,,
717,21/11/29 01:07:44  AM,10.89,9.00,,,,,
718,21/11/29 01:22:44  AM,10.92,8.94,,,,,
719,21/11/29 01:37:44  AM,10.98,8.96,,,,,
720,21/11/29 01:52:44  AM,10.95,8.94,,,,,
721,21/11/29 02:07:44  AM,10.92,8.94,,,,,
722,21/11/29 02:22:44  AM,10.91,8.98,,,,,
723,21/11/29 02:37:44  AM,10.83,9.04,,,,,
724,21/11/29 02:52:44  AM,10.90,9.02,,,,,
725,21/11/29 03:07:44  AM,10.90,9.02,,,,,
726,21/11/29 03:22:44  AM,10.88,9.06,,,,,
727,21/11/29 03:37:44  AM,10.87,9.08,,,,,
728,21/11/29 03:52:44  AM,10.87,9.06,,,,,
729,21/11/29 04:07:44  AM,10.84,9.08,,,,,
730,21/11/29 04:22:44  AM,10.83,9.08,,,,,
731,21/11/29 04:37:44  AM,10.87,9.08,,,,,
732,21/11/29 04:52:44  AM,10.87,9.06,,,,,
733,21/11/29 05:07:44  AM,10.91,9.02,,,,,
734,21/11/29 05:22:44  AM,10.89,9.00,,,,,
735,21/11/29 05:37:44  AM,10.86,9.02,,,,,
736,21/11/29 05:52:44  AM,10.86,9.02,,,,,
737,21/11/29 06:07:44  AM,10.86,9.02,,,,,
738,21/11/29 06:22:44  AM,10.80,9.04,,,,,
739,21/11/29 06:37:44  AM,10.87,9.02,,,,,
740,21/11/29 06:52:44  AM,10.87,9.04,,,,,
741,21/11/29 07:07:44  AM,10.90,9.04,,,,,
742,21/11/29 07:22:44  AM,10.91,9.04,,,,,
743,21/11/29 07:37:44  AM,10.91,9.04,,,,,
744,21/11/29 07:52:44  AM,10.92,9.06,,,,,
745,21/11/29 08:07:44  AM,10.90,9.06,,,,,
746,21/11/29 08:22:44  AM,10.95,9.04,,,,,
747,21/11/29 08:37:44  AM,10.97,9.02,,,,,
748,21/11/29 08:52:44  AM,10.99,8.98,,,,,
749,21/11/29 09:07:44  AM,11.02,8.92,,,,,
750,21/11/29 09:22:44  AM,11.03,8.94,,,,,
751,21/11/29 09:37:44  AM,11.05,8.94,,,,,
752,21/11/29 09:52:44  AM,11.03,8.96,,,,,
753,21/11/29 10:07:44  AM,11.04,8.90,,,,,
754,21/11/29 10:22:44  AM,11.06,8.88,,,,,
755,21/11/29 10:37:44  AM,11.06,8.86,,,,,
756,21/11/29 10:52:44  AM,11.06,8.84,,,,,
757,21/11/29 11:07:44  AM,11.03,8.76,,,,,
758,21/11/29 11:22:44  AM,11.16,8.58,,,,,
759,21/11/29 11:37:44  AM,11.21,8.52,,,,,
760,21/11/29 11:52:44  AM,11.24,8.46,,,,,
761,21/11/29 12:07:44  PM,11.24,8.46,,,,,
762,21/11/29 12:22:44  PM,11.21,8.50,,,,,
763,21/11/29 12:37:44  PM,11.21,8.50,,,,,
764,21/11/29 12:52:44  PM,11.24,8.42,,,,,
765,21/11/29 01:07:44  PM,11.29,8.32,,,,,
766,21/11/29 01:22:44  PM,11.32,8.28,,,,,
767,21/11/29 01:37:44  PM,11.22,8.36,,,,,
768,21/11/29 01:52:44  PM,11.23,8.36,,,,,
769,21/11/29 02:07:44  PM,11.27,8.34,,,,,
770,21/11/29 02:22:44  PM,11.27,8.32,,,,,
771,21/11/29 02:37:44  PM,11.26,8.32,,,,,
772,21/11/29 02:52:44  PM,11.22,8.32,,,,,
773,21/11/29 03:07:44  PM,11.29,8.28,,,,,
774,21/11/29 03:22:44  PM,11.30,8.24,,,,,
775,21/11/29 03:37:44  PM,11.32,8.24,,,,,
776,21/11/29 03:52:44  PM,11.36,8.22,,,,,
777,21/11/29 04:07:44  PM,11.27,8.24,,,,,
778,21/11/29 04:22:44  PM,11.32,8.30,,,,,
779,21/11/29 04:37:44  PM,11.32,8.32,,,,,
780,21/11/29 04:52:44  PM,11.26,8.42,,,,,
781,21/11/29 05:07:44  PM,11.20,8.48,,,,,
782,21/11/29 05:22:44  PM,11.19,8.54,,,,,
783,21/11/29 05:37:44  PM,11.24,8.44,,,,,
784,21/11/29 05:52:44  PM,11.20,8.52,,,,,
785,21/11/29 06:07:44  PM,11.18,8.58,,,,,
786,21/11/29 06:22:44  PM,11.08,8.72,,,,,
787,21/11/29 06:37:44  PM,11.02,8.78,,,,,
788,21/11/29 06:52:44  PM,10.98,8.88,,,,,
789,21/11/29 07:07:44  PM,10.95,8.86,,,,,
790,21/11/29 07:22:44  PM,10.93,8.94,,,,,
791,21/11/29 07:37:44  PM,10.93,8.94,,,,,
792,21/11/29 07:52:44  PM,10.96,8.94,,,,,
793,21/11/29 08:07:44  PM,10.95,8.92,,,,,
794,21/11/29 08:22:44  PM,10.97,8.88,,,,,
795,21/11/29 08:37:44  PM,10.97,8.88,,,,,
796,21/11/29 08:52:44  PM,10.95,8.90,,,,,
797,21/11/29 09:07:44  PM,10.94,8.90,,,,,
798,21/11/29 09:22:44  PM,10.93,8.90,,,,,
799,21/11/29 09:37:44  PM,10.93,8.90,,,,,
800,21/11/29 09:52:44  PM,10.95,8.86,,,,,
801,21/11/29 10:07:44  PM,10.96,8.84,,,,,
802,21/11/29 10:22:44  PM,10.98,8.78,,,,,
803,21/11/29 10:37:44  PM,10.96,8.84,,,,,
804,21/11/29 10:52:44  PM,10.98,8.80,,,,,
805,21/11/29 11:07:44  PM,10.94,8.84,,,,,
806,21/11/29 11:22:44  PM,10.99,8.86,,,,,
807,21/11/29 11:37:44  PM,11.04,8.82,,,,,
808,21/11/29 11:52:44  PM,11.05,8.74,,,,,
809,21/11/30 12:07:44  AM,11.05,8.78,,,,,
810,21/11/30 12:22:44  AM,11.08,8.70,,,,,
811,21/11/30 12:37:44  AM,11.10,8.64,,,,,
812,21/11/30 12:52:44  AM,11.12,8.62,,,,,
813,21/11/30 01:07:44  AM,11.09,8.64,,,,,
814,21/11/30 01:22:44  AM,11.10,8.64,,,,,
815,21/11/30 01:37:44  AM,11.08,8.64,,,,,
816,21/11/30 01:52:44  AM,11.14,8.56,,,,,
817,21/11/30 02:07:44  AM,11.20,8.48,,,,,
818,21/11/30 02:22:44  AM,11.24,8.48,,,,,
819,21/11/30 02:37:44  AM,11.26,8.48,,,,,
820,21/11/30 02:52:44  AM,11.26,8.46,,,,,
821,21/11/30 03:07:44  AM,11.28,8.46,,,,,
822,21/11/30 03:22:44  AM,11.30,8.48,,,,,
823,21/11/30 03:37:44  AM,11.32,8.44,,,,,
824,21/11/30 03:52:44  AM,11.34,8.42,,,,,
825,21/11/30 04:07:44  AM,11.35,8.40,,,,,
826,21/11/30 04:22:44  AM,11.32,8.42,,,,,
827,21/11/30 04:37:44  AM,11.27,8.52,,,,,
828,21/11/30 04:52:44  AM,11.27,8.52,,,,,
829,21/11/30 05:07:44  AM,11.28,8.50,,,,,
830,21/11/30 05:22:44  AM,11.28,8.50,,,,,
831,21/11/30 05:37:44  AM,11.26,8.50,,,,,
832,21/11/30 05:52:44  AM,11.24,8.52,,,,,
833,21/11/30 06:07:44  AM,11.24,8.52,,,,,
834,21/11/30 06:22:44  AM,11.24,8.54,,,,,
835,21/11/30 06:37:44  AM,11.25,8.52,,,,,
836,21/11/30 06:52:44  AM,11.25,8.48,,,,,
837,21/11/30 07:07:44  AM,11.23,8.54,,,,,
838,21/11/30 07:22:44  AM,11.22,8.58,,,,,
839,21/11/30 07:37:44  AM,11.20,8.60,,,,,
840,21/11/30 07:52:44  AM,11.23,8.52,,,,,
841,21/11/30 08:07:44  AM,11.23,8.56,,,,,
842,21/11/30 08:22:44  AM,11.28,8.56,,,,,
843,21/11/30 08:37:44  AM,11.26,8.54,,,,,
844,21/11/30 08:52:44  AM,11.27,8.50,,,,,
845,21/11/30 09:07:44  AM,11.31,8.50,,,,,
846,21/11/30 09:22:44  AM,11.32,8.50,,,,,
847,21/11/30 09:37:44  AM,11.31,8.50,,,,,
848,21/11/30 09:52:44  AM,11.34,8.50,,,,,
849,21/11/30 10:07:44  AM,11.32,8.50,,,,,
850,21/11/30 10:22:44  AM,11.33,8.48,,,,,
851,21/11/30 10:37:44  AM,11.33,8.48,,,,,
852,21/11/30 10:52:44  AM,11.34,8.48,,,,,
853,21/11/30 11:07:44  AM,11.33,8.46,,,,,
854,21/11/30 11:22:44  AM,11.33,8.46,,,,,
855,21/11/30 11:37:44  AM,11.34,8.44,,,,,
856,21/11/30 11:52:44  AM,11.34,8.42,,,,,
857,21/11/30 12:07:44  PM,11.32,8.48,,,,,
858,21/11/30 12:22:44  PM,11.32,8.52,,,,,
859,21/11/30 12:37:44  PM,11.32,8.48,,,,,
860,21/11/30 12:52:44  PM,11.34,8.46,,,,,
861,21/11/30 01:07:44  PM,11.32,8.48,,,,,
862,21/11/30 01:22:44  PM,11.33,8.48,,,,,
863,21/11/30 01:37:44  PM,11.33,8.48,,,,,
864,21/11/30 01:52:44  PM,11.34,8.46,,,,,
865,21/11/30 02:07:44  PM,11.34,8.46,,,,,
866,21/11/30 02:22:44  PM,11.28,8.52,,,,,
867,21/11/30 02:37:44  PM,11.33,8.46,,,,,
868,21/11/30 02:52:44  PM,11.30,8.48,,,,,
869,21/11/30 03:07:44  PM,11.29,8.50,,,,,
870,21/11/30 03:22:44  PM,11.32,8.46,,,,,
871,21/11/30 03:37:44  PM,11.32,8.48,,,,,
872,21/11/30 03:52:44  PM,11.31,8.50,,,,,
873,21/11/30 04:07:44  PM,11.19,8.62,,,,,
874,21/11/30 04:22:44  PM,11.21,8.64,,,,,
875,21/11/30 04:37:44  PM,11.20,8.68,,,,,
876,21/11/30 04:52:44  PM,11.24,8.66,,,,,
877,21/11/30 05:07:44  PM,11.24,8.66,,,,,
878,21/11/30 05:22:44  PM,11.25,8.66,,,,,
879,21/11/30 05:37:44  PM,11.27,8.68,,,,,
880,21/11/30 05:52:44  PM,11.20,8.70,,,,,
881,21/11/30 06:07:44  PM,11.20,8.72,,,,,
882,21/11/30 06:22:44  PM,11.20,8.72,,,,,
883,21/11/30 06:37:44  PM,11.19,8.72,,,,,
884,21/11/30 06:52:44  PM,11.18,8.74,,,,,
885,21/11/30 07:07:44  PM,11.16,8.66,,,,,
886,21/11/30 07:22:44  PM,11.23,8.62,,,,,
887,21/11/30 07:37:44  PM,11.24,8.60,,,,,
888,21/11/30 07:52:44  PM,11.31,8.54,,,,,
889,21/11/30 08:07:44  PM,11.28,8.54,,,,,
890,21/11/30 08:22:44  PM,11.36,8.50,,,,,
891,21/11/30 08:37:44  PM,11.39,8.44,,,,,
892,21/11/30 08:52:44  PM,11.41,8.44,,,,,
893,21/11/30 09:07:44  PM,11.40,8.44,,,,,
894,21/11/30 09:22:44  PM,11.40,8.46,,,,,
895,21/11/30 09:37:44  PM,11.39,8.46,,,,,
896,21/11/30 09:52:44  PM,11.41,8.46,,,,,
897,21/11/30 10:07:44  PM,11.40,8.46,,,,,
898,21/11/30 10:22:44  PM,11.40,8.48,,,,,
899,21/11/30 10:37:44  PM,11.40,8.46,,,,,
900,21/11/30 10:52:44  PM,11.40,8.46,,,,,
901,21/11/30 11:07:44  PM,11.41,8.44,,,,,
902,21/11/30 11:22:44  PM,11.40,8.44,,,,,
903,21/11/30 11:37:44  PM,11.41,8.44,,,,,
904,21/11/30 11:52:44  PM,11.41,8.46,,,,,
905,21/12/01 12:07:44  AM,11.41,8.44,,,,,
906,21/12/01 12:22:44  AM,11.42,8.44,,,,,
907,21/12/01 12:37:44  AM,11.41,8.46,,,,,
908,21/12/01 12:52:44  AM,11.42,8.44,,,,,
909,21/12/01 01:07:44  AM,11.41,8.44,,,,,
910,21/12/01 01:22:44  AM,11.41,8.44,,,,,
911,21/12/01 01:37:44  AM,11.42,8.44,,,,,
912,21/12/01 01:52:44  AM,11.42,8.44,,,,,
913,21/12/01 02:07:44  AM,11.42,8.44,,,,,
